,week,lat,lng,Vol
7664,2021-09-27T00:00:00,40.759264293844325,-73.93738231745021,12664.210743801654
7665,2021-09-27T00:00:00,40.826924663978744,-73.93893006017402,12751.487603305784
7666,2021-09-27T00:00:00,40.57899269679909,-73.98469864819873,12838.764462809917
7667,2021-09-27T00:00:00,40.57918828182233,-73.98227762673362,12926.04132231405
7668,2021-09-27T00:00:00,40.57936446638652,-73.9854061969774,13013.318181818182
7669,2021-09-27T00:00:00,40.581548958978864,-73.98599953624408,13100.595041322315
7670,2021-09-27T00:00:00,40.581614958177305,-73.98579361164425,13187.871900826447
7671,2021-09-27T00:00:00,40.67409957424365,-73.99652611481793,13275.14876033058
7672,2021-09-27T00:00:00,40.6743064364814,-73.86129033254528,13362.42561983471
7673,2021-09-27T00:00:00,40.6703588419247,-73.85701997874642,13449.702479338843
7674,2021-09-27T00:00:00,40.739052743526464,-73.94271490356029,13536.979338842975
7675,2021-09-27T00:00:00,40.74084374438021,-73.9405235222383,13624.256198347108
7676,2021-09-27T00:00:00,40.86819517411696,-73.83354718011768,13711.53305785124
7677,2021-09-27T00:00:00,40.738970027654624,-73.70075338074645,13798.809917355373
7678,2021-09-27T00:00:00,40.77216710963707,-73.73420763385528,13886.086776859504
7679,2021-09-27T00:00:00,40.808215736045554,-73.90997651185678,13973.363636363636
7680,2021-09-27T00:00:00,40.59200123313178,-73.9570102053526,14060.640495867769
7681,2021-09-27T00:00:00,40.8347446409451,-73.89429678263824,14147.917355371901
7682,2021-09-27T00:00:00,40.83514991062808,-73.89388121076269,14235.194214876034
7683,2021-09-27T00:00:00,40.835996336016315,-73.89014598818939,14322.471074380166
7684,2021-09-27T00:00:00,40.83627336777098,-73.88960704513785,14409.747933884297
7685,2021-09-27T00:00:00,40.62486681825535,-74.17810317553469,14497.02479338843
7686,2021-09-27T00:00:00,40.629564413327685,-74.18631712271964,14584.301652892562
7687,2021-09-27T00:00:00,40.63033167609182,-74.18588042607144,14671.578512396694
7688,2021-09-27T00:00:00,40.60752170528471,-73.95294735382858,14758.855371900827
7689,2021-09-27T00:00:00,40.65377121154843,-73.97872453571662,14846.13223140496
7690,2021-09-27T00:00:00,40.65393633670406,-73.977495524388,14933.409090909092
7691,2021-09-27T00:00:00,40.65403523600372,-73.9777121177245,15020.685950413223
7692,2021-09-27T00:00:00,40.65413983284735,-73.97743979312578,15107.962809917355
7693,2021-09-27T00:00:00,40.67435754920561,-74.00049004858602,15195.239669421488
7694,2021-09-27T00:00:00,40.67488447462576,-74.00870563491463,15282.51652892562
7695,2021-09-27T00:00:00,40.67686289977758,-74.0012924013214,15369.793388429753
7696,2021-09-27T00:00:00,40.67903345008485,-74.00699183769228,15457.070247933885
7697,2021-09-27T00:00:00,40.706115883788385,-73.99699707983879,15544.347107438016
7698,2021-09-27T00:00:00,40.760673657189194,-73.96379276541634,15631.623966942148
7699,2021-09-27T00:00:00,40.76071254367956,-73.96294879544561,15718.900826446281
